,precision,recall,f1-score,support
appletv,0.9748224226415628,0.7554620586025544,0.851101998469739,1331.0
blink-camera,0.9152289019016238,0.9927617801047122,0.9524175991598822,3056.0
blink-security-hub,0.7021339946903679,0.4004026845637585,0.49841699602999756,298.0
echodot,0.09101806190362753,0.12836820083682007,0.10649215145506241,1195.0
echoplus,0.6047514748294679,0.3332510288065844,0.429617186321037,4374.0
echospot,0.5320981213825529,0.7810206896551724,0.6329314251082533,4350.0
firetv,0.6610829921960886,0.6316178736517718,0.6459543602832075,1947.0
google-home-mini,0.6842542019417088,0.8571551107934239,0.7606534058469409,1399.0
insteon-hub,0.9999017199017198,0.5023373173970784,0.6483523478317603,1506.0
lightify-hub,0.9458358374796384,0.948301404853129,0.9464278862000681,783.0
magichome-strip,0.9521274984522365,0.8633879781420762,0.9051028288421644,366.0
nest-tstat,0.7849881817161644,0.9769471332836933,0.8704560417077974,1343.0
ring-doorbell,0.9971298758577669,0.9967202863745525,0.9969249594755175,44138.0
roku-tv,0.37646770771902216,0.6683396226415094,0.4816262324185874,1060.0
samsungtv-wired,0.9747142690720968,0.9100641879617294,0.9412768675256886,8257.0
sengled-hub,0.9902660674316871,0.9210762331838565,0.9544147602201138,446.0
smartthings-hub,0.8872218973446082,0.9348941085868309,0.9103492257630964,2597.0
sousvide,0.07715956861601767,0.657534246575342,0.12847859502027503,73.0
t-philips-hub,0.9925604826746891,0.9813655862726407,0.9869291316764607,16784.0
t-wemo-plug,0.8962448215989727,0.9849495198227038,0.9384862071438118,4061.0
tplink-bulb,0.9843943216922655,0.7518987341772152,0.8523942439726386,1975.0
tplink-plug,0.8913743387648898,0.7871953010279004,0.8359867516789088,681.0
wansview-cam-wired,0.944823892625775,0.8163542011703655,0.8759021386949065,99627.0
xiaomi-hub,0.8838711450051823,0.7872664359861592,0.83039927739963,289.0
yi-camera,0.618733001437386,0.8576932997604864,0.7188714414343805,32566.0
accuracy,0.860582340449122,0.860582340449122,0.860582340449122,0.860582340449122
macro avg,0.7745281919550847,0.7690546009692824,0.747998562387197,234502.0
weighted avg,0.8863926711089722,0.860582340449122,0.8661681990587805,234502.0
