,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1356,0,2,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,1,0
1,0,9226,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0
2,0,4,196,0,5,0,0,0,0,0,0,0,0,0,0,0,161,0,15,0,0,3,0,0,0
3,3,8,2,548,1282,272,191,1,0,0,0,0,0,0,2,0,9,0,10,0,0,14,0,0,0
4,86,8,4,558,1764,929,56,91,0,0,0,0,0,0,3,0,8,0,46,0,0,20,0,0,0
5,68,7,10,35,1697,5639,335,76,0,0,0,0,0,0,77,0,16,0,19,1,0,18,276,0,74
6,0,2,2,8,135,46,2332,0,0,0,0,0,0,0,1,0,1,0,18,5,0,27,10,0,0
7,0,3,1,6,37,0,1,2400,0,0,0,1,0,0,176,0,6,0,2,0,0,0,37,0,0
8,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9,7,2,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0
10,0,5,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,7,0,0,0,0,0,0,0
11,0,40,1,0,7,0,2,41,0,0,0,2465,0,3,71,0,30,0,2,0,1,14,3,0,0
12,0,1224,0,0,0,0,0,0,0,0,0,0,71073,0,2,0,0,0,0,0,0,0,0,0,0
13,27,2,0,0,1,0,11,15,0,0,0,0,0,724,47,0,7,0,5,0,4,6,34,0,2
14,459,1,0,0,7,13,271,1,0,0,0,0,0,957,1989,0,14,0,3,0,0,9,0,0,1
15,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,65,1,0,0,79,0,6,0,0,0
16,0,0,0,0,5,2,0,6,0,0,0,4,0,0,28,4,1626,0,5,0,0,2,0,0,0
17,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1421,0,0,0,0,0,0,0
18,0,0,10,0,4,1,0,1,0,0,0,0,0,0,10,0,3,0,2900,0,0,6,0,0,0
19,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3948,0,0,43,0,0
20,0,4,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,659,0,0,0,0
21,0,2,0,0,1,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,545,0,0,0
22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87078,0,3666
23,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,915,0
24,0,5,38,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,12469,0,15594
