,precision,recall,f1-score,support
appletv,0.764332090964207,0.9788525780682642,0.8583189732421844,1377.0
blink-camera,0.9011448908810117,0.958204046305312,0.9287814350519449,9243.0
blink-security-hub,0.14208792159068828,0.4271502590673574,0.21309173414968857,386.0
echodot,0.4798909699314913,0.04541737649063031,0.08293418135603076,2348.0
echoplus,0.5362324521383834,0.6548086057557976,0.5895957630567906,3579.0
echospot,0.7750356445204849,0.8234454686938826,0.7984890130493467,8353.0
firetv,0.7617603804261663,0.8634631700732743,0.8093376711048406,2593.0
google-home-mini,0.9072935216089588,0.8827085671530115,0.894654007831264,2673.0
insteon-hub,0.5849445782325011,0.9890909090909092,0.7116781482538944,33.0
lightify-hub,0.9607981780543119,0.889465648854962,0.9235782518375246,524.0
magichome-strip,0.9698412698412695,0.9210526315789476,0.944807014372232,152.0
nest-tstat,0.9831046174196796,0.9089162011173186,0.9445405873678421,2685.0
ring-doorbell,0.9959421419243019,0.9866934067301975,0.9912958593918583,72301.0
roku-tv,0.5834824994442325,0.8641348314606745,0.692950310893415,890.0
samsungtv-wired,0.8317205047968728,0.8086280814576635,0.8196703006823521,3732.0
sengled-hub,1.0,0.30048780487804877,0.45458167883665807,164.0
smartthings-hub,0.847666766850911,0.9677388724035609,0.903711209211885,1685.0
sousvide,0.9922699027406303,0.9725578135949542,0.9822361128718906,1427.0
t-philips-hub,0.7104541572671499,0.9881471389645777,0.8258974626468059,2936.0
t-wemo-plug,0.9757252393624004,0.9827758362456318,0.9792346580088527,4006.0
tplink-bulb,0.7560231751337295,0.9880774962742178,0.8565835371873272,671.0
tplink-plug,0.7628193235517478,0.9716129032258065,0.8546390543608687,558.0
wansview-cam-wired,0.8723007275818775,0.9655649337770236,0.9165661459880745,90754.0
xiaomi-hub,0.9933664971297782,0.8644133476856836,0.9242863143225128,929.0
yi-camera,0.8060600108295306,0.4646435048540236,0.5894813007447768,28121.0
accuracy,0.8884460598050555,0.8884460598050555,0.8884460598050555,0.8884460598050555
macro avg,0.7957718984888927,0.8187220573520692,0.7796376290328344,242120.0
weighted avg,0.8879411246349278,0.8884460598050555,0.8791669829330941,242120.0
