,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1009,0,1,29,76,41,5,0,1,65,0,0,0,2,74,0,2,0,4,1,0,0,2,13,0
1,1,2936,0,0,0,0,1,0,0,1,0,1,39,1,4,0,0,0,1,66,0,1,0,0,0
2,0,0,261,2,6,2,0,0,0,0,0,0,0,1,0,0,13,0,2,4,0,1,1,0,3
3,1,0,4,179,80,607,24,235,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,57,0
4,24,1,6,1727,603,1111,133,525,0,0,0,3,0,0,3,6,2,0,44,19,0,16,1,131,13
5,9,0,4,236,450,2385,178,815,0,0,0,0,0,0,2,7,1,0,11,18,0,4,4,203,17
6,18,1,1,106,148,498,997,84,0,0,0,36,3,7,3,1,4,0,11,13,0,0,3,0,5
7,0,0,1,21,12,24,9,1257,0,0,0,27,0,1,9,0,6,0,1,2,0,4,12,0,7
8,0,1,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,834,0,1,12,0,0,0,0
9,1,0,0,0,2,2,0,0,7,445,128,1,0,0,0,0,0,184,0,4,0,0,0,8,0
10,0,0,0,0,0,7,0,4,22,4,294,0,0,0,0,0,8,0,0,4,0,0,20,0,1
11,0,0,0,5,0,3,0,3,0,0,0,1181,0,0,7,0,136,0,2,2,0,1,0,0,0
12,0,90,0,0,0,0,0,0,0,0,0,0,44043,1,0,0,0,0,0,3,0,0,0,0,0
13,114,10,0,3,4,25,31,13,0,0,0,1,0,632,172,0,6,0,37,0,1,5,1,0,0
14,84,1,6,23,13,47,2,190,0,0,0,73,0,1672,5639,1,50,0,4,3,1,17,185,0,241
15,0,0,0,148,20,0,0,0,0,0,222,0,0,0,0,44,6,0,0,4,0,0,0,0,0
16,0,0,0,1,17,40,0,40,0,0,0,37,0,2,16,4,2414,0,21,0,1,0,0,0,0
17,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,52,0,13,0,0,0,0,0
18,0,1,4,48,156,14,1,6,0,2,0,1,0,1,3,0,7,0,16503,9,0,3,9,3,7
19,58,0,0,3,6,7,0,0,0,0,0,58,14,0,0,0,0,0,0,3911,0,0,0,0,0
20,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,79,1794,0,12,0,77
21,0,0,2,1,1,1,0,0,0,0,0,0,0,1,3,11,6,0,0,76,0,524,54,0,0
22,1,0,0,0,1,102,246,30,0,1,0,0,0,876,10,0,4,0,8,62,6,0,70862,0,27411
23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,286,0
24,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4656,0,27897
