,precision,recall,f1-score,support
appletv,0.6533045252904961,0.49237618252643295,0.5550781052525646,1797.0
blink-camera,0.8830452060605409,0.9890995825879546,0.9330646561884908,8385.0
blink-security-hub,0.7964575336247777,0.608955223880597,0.6900247068633287,335.0
echodot,0.4140995614796192,0.16447410231966952,0.2352638551071089,3147.0
echoplus,0.18710016917544223,0.363338192419825,0.2461650036069282,2744.0
echospot,0.6353789193805329,0.43910974673829617,0.5192893194261832,6515.0
firetv,0.21294030488131693,0.6368320610687023,0.319144103516918,1048.0
google-home-mini,0.795357513952634,0.8858333333333333,0.8381095872163635,1920.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9717433048653168,0.8415902140672783,0.9019309376796694,327.0
magichome-strip,0.9834692490655794,0.9469026548672567,0.9648363295422119,113.0
nest-tstat,0.8134385414504852,0.8694736842105263,0.8307262982389763,2565.0
ring-doorbell,0.9993168241844916,0.9910925844668714,0.9951876583788246,82044.0
roku-tv,0.3963786874773442,0.8020442930153321,0.5305357947565517,587.0
samsungtv-wired,0.6865053447989347,0.644141488577745,0.6629535456687642,2714.0
sengled-hub,0.9305555555555556,0.39762611275964393,0.5571725571725572,337.0
smartthings-hub,0.8624509346630926,0.9114245416078985,0.8862549858239136,2127.0
sousvide,0.9970674486803519,0.8585858585858585,0.9226594301221167,1584.0
t-philips-hub,0.9443065679603528,0.9893441476716542,0.9662513812190028,7151.0
t-wemo-plug,0.901591026863259,0.9618930547019054,0.9283536836459275,3254.0
tplink-bulb,0.846843875677798,0.9709190672153636,0.9046329879259609,1458.0
tplink-plug,0.9451792859391066,0.9600671140939598,0.9525592007657041,596.0
wansview-cam-wired,0.8648003219958449,0.9490490789900047,0.9049680718942893,80238.0
xiaomi-hub,0.9953161592505854,0.6651017214397497,0.797373358348968,639.0
yi-camera,0.7513774686655184,0.4715275385616412,0.5794316169942523,26127.0
accuracy,0.86979077738293,0.86979077738293,0.86979077738293,0.86979077738293
macro avg,0.7787209732375592,0.7524320631883,0.7448786870142231,237785.0
weighted avg,0.8749611237507702,0.86979077738293,0.8652158635694089,237785.0
