,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1095,0,0,37,79,28,0,0,0,61,0,0,0,0,2,0,1,0,4,1,0,0,0,20,0
1,0,2980,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,66,0,0,0,0,0
2,0,0,263,0,4,0,0,0,0,0,0,0,0,0,1,0,13,0,4,4,0,0,1,0,4
3,0,0,2,275,87,789,18,10,0,0,0,5,0,0,2,0,0,0,2,0,0,1,0,0,0
4,0,4,1,1472,775,1805,172,0,0,0,0,9,0,1,2,0,20,0,74,7,0,23,1,0,1
5,0,1,2,207,373,3467,202,2,0,0,0,6,0,1,2,0,67,0,7,3,0,1,2,0,0
6,27,1,0,95,65,417,1126,72,0,0,0,92,0,10,7,1,19,0,5,0,0,1,2,0,0
7,0,0,0,22,9,16,1,1281,0,0,0,47,0,2,6,0,2,0,0,2,0,1,6,0,0
8,0,0,0,0,0,0,0,0,1268,0,0,0,1,0,0,0,0,190,0,0,43,0,0,1,0
9,1,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0
10,0,0,0,0,0,0,0,0,0,0,315,0,46,0,0,0,0,0,0,4,0,0,0,0,0
11,0,1,0,5,0,0,0,1,0,0,0,1316,0,0,8,0,4,0,1,2,0,1,0,0,0
12,0,135,0,0,0,0,0,0,0,0,0,0,43992,0,1,0,0,0,0,3,0,0,4,0,0
13,55,0,0,0,0,6,66,13,0,0,0,7,0,609,114,2,4,0,71,0,1,97,2,0,7
14,8,7,1,23,11,43,0,350,0,0,0,66,0,1276,6058,1,230,0,23,5,1,14,40,0,94
15,0,0,0,20,1,0,0,0,0,0,68,0,0,0,0,244,6,0,0,105,0,0,0,0,0
16,0,0,0,0,8,37,0,37,0,0,0,33,0,1,15,3,2453,0,5,0,1,0,0,0,0
17,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,48,0,13,0,0,0,0,0
18,0,1,5,63,100,11,0,5,0,0,0,1,0,2,4,0,7,0,16567,10,0,4,0,0,0
19,2,0,1,2,3,12,0,0,0,0,0,65,0,0,0,0,0,0,0,3973,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1797,0,98,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,2,76,1,533,54,0,0
22,1,0,0,0,0,32,51,8,0,0,0,0,0,740,1,0,330,0,4,75,0,1,80354,0,18027
23,1,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,0,0,0,224,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3488,0,29075
