,precision,recall,f1-score,support
Aria,0.96776816068508,0.7328244274809159,0.8339793166439142,131.0
D-LinkCam,0.7411722474896234,0.9119874312647288,0.8177476927347672,1273.0
D-LinkDayCam,0.8865546218487395,0.6828478964401298,0.7714808043875686,309.0
D-LinkDevice,0.5643840718986121,0.8791031390134527,0.6874292881430892,2230.0
D-LinkSensor,0.35387321720521714,0.33068167604752974,0.34178751665392454,1599.0
D-LinkSiren,0.30664523117932313,0.2541804320203304,0.27788842258599067,1574.0
D-LinkSwitch,0.6263249437639434,0.6373413173652694,0.6316151139718127,1670.0
D-LinkWaterSensor,0.4678582687164484,0.43241706161137444,0.4493282000983917,1688.0
EdimaxCam,0.8429558294812527,0.6681614349775786,0.7454481203007518,223.0
EdimaxPlug1101W,0.5090269107217907,0.6185440613026821,0.5584531828452887,261.0
EdimaxPlug2101W,0.6291423683209008,0.307871720116618,0.4131517203901233,343.0
EdnetCam,0.9289503328213005,0.5132743362831858,0.6611999999999996,113.0
EdnetGateway,0.9044943820224713,0.6465863453815257,0.7540983606557375,249.0
HomeMaticPlug,1.0,0.9479768786127171,0.9732937685459939,173.0
Hue-Device,0.9896527377070121,0.9748367068173351,0.9821888200431066,8053.0
Lightify,0.9800759013282735,0.9157801418439714,0.9468377635197066,1128.0
MAXGateway,1.0,0.8374999999999999,0.9115646258503399,160.0
SmarterCoffee,0.5,0.020833333333333325,0.04000000000000001,48.0
TP-LinkPlugHS100,0.5262739718091529,0.4101657458563537,0.4607836024957148,181.0
TP-LinkPlugHS110,0.5249893842887473,0.43406593406593424,0.4749979188157156,182.0
WeMoInsightSwitch,0.6126844770044481,0.568576898532227,0.5897928931556233,1567.0
WeMoLink,0.7985338094365527,0.8522604552673374,0.8245146366098487,1889.0
WeMoSwitch,0.5215786289708239,0.3945543584720862,0.4492432084103406,1021.0
Withings,1.0,0.748792270531401,0.8563535911602213,207.0
iKettle2,0.4444444444444446,0.0833333333333333,0.14035087719298245,48.0
accuracy,0.7289072948328268,0.7289072948328268,0.7289072948328268,0.7289072948328268
macro avg,0.7050953576457663,0.592179893438854,0.6237411778084381,26320.0
weighted avg,0.7297195425718072,0.7289072948328268,0.7227568134534059,26320.0
