,precision,recall,f1-score,support
appletv,0.9533369597015569,1.0,0.9753591891406677,1331.0
blink-camera,0.9973890339425584,1.0,0.9986928104575163,3056.0
blink-security-hub,1.0,0.9966442953020132,0.9983193277310924,298.0
echodot,0.8332595519911667,0.9921673640167367,0.9057340471262734,1195.0
echoplus,0.9368357239213877,0.8912208504801096,0.9133953230473715,4374.0
echospot,0.9771397050784247,0.8493793103448277,0.9086647102889343,4350.0
firetv,0.9770254528373867,0.8961068310220852,0.9346557113969426,1947.0
google-home-mini,0.9981586402266288,1.0,0.9990750622554252,1399.0
insteon-hub,1.0,1.0,1.0,1506.0
lightify-hub,1.0,1.0,1.0,783.0
magichome-strip,1.0,1.0,1.0,366.0
nest-tstat,1.0,1.0,1.0,1343.0
ring-doorbell,1.0,0.9999773437853999,0.9999886717643729,44138.0
roku-tv,1.0,0.980867924528302,0.9903320400593105,1060.0
samsungtv-wired,0.997550526193931,1.0,0.9987736094737505,8257.0
sengled-hub,1.0,1.0,1.0,446.0
smartthings-hub,1.0,1.0,1.0,2597.0
sousvide,1.0,0.9452054794520552,0.9718309859154924,73.0
t-philips-hub,0.9626568867682618,1.0,0.9809442650924376,16784.0
t-wemo-plug,1.0,0.9995075104654026,0.9997536945812806,4061.0
tplink-bulb,1.0,1.0,1.0,1975.0
tplink-plug,0.9498117426018468,0.934331864904552,0.9418745444893526,681.0
wansview-cam-wired,0.9663972471144259,0.9998695132845513,0.9828484154285,99627.0
xiaomi-hub,1.0,1.0,1.0,289.0
yi-camera,0.999553497658334,0.8936399926303505,0.9436333775109429,32566.0
accuracy,0.9791372355033217,0.9791372355033217,0.9791372355033217,0.9791372355033217
macro avg,0.9819645987214362,0.9751567312086553,0.9777550314303863,234502.0
weighted avg,0.9798047549087822,0.9791372355033217,0.9787536174631795,234502.0
